"118352","RT @mention We'll walk thru the storm - whether cold or warm. As long as I'm here with you and you're here with me, we'll be ok.","connecticut","Hartford & New Haven","0.202","0","0.194","0","0.604","0.491","0.509","0","0","0","1","0","1","0","0","0","0","0","0","0","0.509","0","0","0"
"73055","@mention  sure, it's just snow. My father's ghost hangs here. I will NOT turn the furnace back on.","wyoming","","0.628","0","0.372","0","0","0.406","0","0.594","0","0","0","0","0","0","0","0","0.211","0","0","0.789","0","0","0","0"
"92713","Asssssssssssssss the storm is making the lights flicker a LOT","ohio","Cincinnati, OH","0","1","0","0","0","0.795","0","0.205","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"38642","@mention It's rainy and chilly here, too. Makes me want to quit my day job and stay home! (but everything does that.) :)","alabama","","0","0.806","0","0.194","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"45517","This weather is too good! #hyped","kansas","Kansas City","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0.802","0","0.198","0","0","0","0","0","0"
"64793","Feeling blessed today and praying hard for storm victims.","nevada","Las Vegas, Nevada","0","0.606","0.203","0","0.191","0.251","0","0","0.749","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"65461","Weather is an asshole. When its really cold, we wanna be inside. When its really hot, we wanna be inside with the a/c.","ohio","Columbus, OH","0","1","0","0","0","0.191","0","0.809","0","0","0.809","0","0.605","0","0","0","0","0.395","0","0","0","0","0","0"
"26829","RT @mention: Hilarious! @mention's Brett Benson creates a special weather forecast for the end of the world!  {link}","utah","Utah","0","0","0.401","0","0.599","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"63319","The weather is killing me !","maine","Wonderland~","0","1","0","0","0","0.806","0","0.194","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"81247","When It's cold outside.....I got the month of May...... ! The temptations should change the lyrics now","florida","Miami-Ft. Lauderdale","0","0.17","0","0","0.83","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"64212","This cold weather shit is def for the birds","north dakota","Were u tryna be!!!","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108522","Hail (Extreme Weather):  {link}","delaware","","0","0","1","0","0","0.206","0","0.794","0","0","0","0","0","0","0","0","0","0.801","0","0","0.199","0","0","0"
"99916","The tag on my tea bag says ""The art of happiness is to serve all"" I like that sentiment on this sunny day.","maryland","Baltimore","0","0","0.189","0.618","0.193","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"48515","@mention Same here. It's very windy where I am.","washington","Forks, Washington","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"85801","oy, with this weather already.","new york","New York","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"118142","Weather and traffic every 10 mins on WMC-TV5...nice & warm day today but showers this wknd. It won't be a total washout..WMC-TV5 in 3 mins","tennessee","Memphis, TN","0","0","0.396","0.604","0","0.599","0.401","0","0","0","0","0","0.598","0","0","0","0","0.203","0.401","0","0","0","0","0"
"29763","Batten down the hatches Tulsa.  Severe weather is heading your way.","california","San Francisco, CA","0","0.401","0.599","0","0","0.599","0.401","0","0","0","0","0","0","0","0","0.401","0","0","0","0","0.599","0","0","0"
"69495","Enjkoying the weather and Airing the Balls out....","wisconsin","Milwaukee","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0.407","0","0.392","0","0","0","0.201","0","0"
"5929","RT @mention: Lovely weather this morning !","connecticut","Danbury, CT","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"33920","#WEATHER:  7:52 am : 74.0F. Feels F. 29.71% Humidity. 19.6MPH South Wind.","oklahoma","Oklahoma City, OK, USA","0","0","1","0","0","0.815","0.185","0","0","0","0","0","0","0","0","0.787","0","0","0","0","0","0","0","0.213"
"38878","Gardner WX 05/13/11 1:30 PM | 54F, 72&#x25; Humidity, Feels Like 54F | Alerts: NO CURRENT ADVISORIES | {link}","kansas","Kansas City","0","0","1","0","0","1","0","0","0","0","0.197","0","0","1","0","0","0","0","0","0","0","0","0","0.198"
"45400","soo no to the dress its winter weather haha","iowa","","0","0.171","0.513","0","0.316","1","0","0","0","0","0.498","0","0","0","0","0.502","0","0","0","0","0","0","0","0"
"58482","RT @mention: God is like y'all wanna predict raptures and ish. Well I got sum severe weather 4 that butt! :-/","illinois","Metropolis,IL","0","0.201","0","0","0.799","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"119470","@mention and also more snow/rain","idaho","","0.601","0","0.399","0","0","0.598","0","0.402","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"20317","This weather is causing some serious issues with me.... I dont like you right now :/ just be cool how hard is that? #OklahomaWeather","oklahoma","","0","1","0","0","0","1","0","0","0","0","0","0","0.194","0","0","0.806","0","0","0","0","0","0","0","0"
"67884","@ good day is it sunny there  too in Stratford","california","Galt Cambridge WaterlooRegion","0","0","0.2","0.8","0","0.8","0","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"49586","@mention no flipped rafts yet, but mom nature has decided not to let the snow off the mt. just yet either. We'll see what happens...","utah","Moab, UT","0","0.202","0.404","0","0.394","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"21568","Scandinavian scholars invent their own Nordic noir: the investigator is well-adjusted, the weather nice. {link}","massachusetts","Boston, MA","0","0","0","0.396","0.604","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"257","RT @mention: Paula Deen Buffet at Horseshoe is back Open! Thanks to all the staff for their hard work. Let's enjoy some sunshine!","alaska","Anchorage, AK","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"117784","Wants again, raining in Minnesota... Bring the sunshine our way.","minnesota","Minnesota","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70628","the world ends tomorrow at 6 o clock and it's gonna b 90 degrees out and snowing and raining!!","ohio","Akron, Ohio","0.199","0","0.394","0","0.406","0.342","0.658","0","0","0","0","0","0.664","0","0","0","0","0","1","1","0","0","0","0"
"28713","@mention It's not you, it's the weather. :-) My iPhone magically works outside too, so I'm not exactly disconnected.","north dakota","","0.2","0.206","0","0","0.594","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"59224","@mention @mention That's exactly what I was thinking!  I'm with her on being over it. Today was original last day-dang snow days.","indiana","Indiana","0.203","0.392","0","0","0.406","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"84354","Mauritius - More Than Sunny Beaches {link}","nevada","","0","0","0.201","0","0.799","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2938","RT @mention: . NWO 8.9 #earthquake in #JAPAN H.A.A.R.P. PROJECT! {link} #Tesla #HAARP #NWO #weather modification","hawaii","Honolulu  Hawaii","0","0","0.669","0","0.331","0.239","0","0.511","0.251","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"118083","@mention We got choo cobered!!! Bad storm go away soon","colorado","Denver, CO","0.201","0.606","0","0.193","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"14340","First sunny day in Ohio in months! Lol","ohio","Kettering, Ohio","0","0","0.206","0.794","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"82326","@mention Its goin good. Not feelin this rainy weather, makes me want to nap all day. How about urs?","california","SanDiego, St.Louis","0","0.64","0.36","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"85877","Sitting in my jamas, I cycled home in the rain. Cheers for that weather.","north carolina","Durham, United Kingdom","0.488","0","0","0.512","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"67544","RT @mention: It's time to STORM the Capitol! VETO SB 423!!!!!: {link} I stand for freedom and liberty - do YOU?","montana","Billings Montana","0.18","0","0","0","0.82","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"46564","San Antonio, Texas Weather :: 72F A FEW CLOUDS from San Antonio, Texas Weather {link}","texas","San Antonio","0","0","1","0","0","1","0","0","0","0.613","0.192","0","0.202","0","0","0.195","0","0","0","0","0","0","0","0"
"58356","#WEATHER: 8:53 am E: 78.0F. Feels F. 30.09% Humidity. 8.1MPH North Wind.","florida","Miami, FL, USA","0","0","1","0","0","1","0","0","0","0","0","0","0.345","0.17","0","0.14","0","0.347","0","0","0","0","0","0.168"
"10860","Maybe I should shower haha. What shall I wear today? Is it gonna get windy?","new mexico","Albuquerque:D Ewwww","0.399","0","0.601","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"91387","@mention Thanks for stopping in to say hi! Loved the ginger things. Enjoy the rainy Sunday!","massachusetts","Boston (Manchester)","0.208","0","0.394","0.398","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"39686","Just more safety from storms is all he's tweetin 4. Cuz no one can deny he's warning us about the bad weather  #FF @mention","montana","","0","0.397","0.402","0","0.201","0.491","0.509","0","0","0","0","0","0","0","0","0.228","0","0.241","0","0","0.772","0","0","0"
"69543","Bike Rodeo Postponed Due to Weather {link}","connecticut","Hartford & New Haven","0","0","1","0","0","0.799","0","0","0.201","0","0","0","0","0","0","0.403","0","0.597","0","0","0","0","0","0"
"13944","Couldn't ask for better wedding shooting weather. Thanks photo gods! (@ Lansdowne Resort) {link}","district of columbia","Washington DC","0","0","0","1","0","0.801","0","0.199","0","0","0","0","0","0","0","0.597","0","0.403","0","0","0","0","0","0"
"80092","Healthy Cooking on the Cheap: Easy Spring Recipes in 20 Minutes or ...: By Jenna WeberWarmer weather calls for l... {link}","california","Sacramento","0","0","0","0.207","0.793","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"118038","Sittin in math. Wanna go home. Can anyone say 90 percent humidity in school?","rhode island","Warwick","0","0.6","0","0","0.4","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"85147","I've got this horrible feeling that amidst all the recent weather mayhem, flooding along the Mississippi will be largely unreported","oklahoma","Oklahoma City, OK","0","0.8","0","0","0.2","0.245","0","0","0.755","0","0","0","0","0","0","0","0","0.493","0.751","0","0","0","0","0"
"79133","@mention Yea, its rainy here too!! Im doin great tho, my son running around so everything is great.....and my pleasure!! ;-)","district of columbia","Washington, DC (Hagrstwn)","0.215","0","0.583","0.202","0","0.805","0","0","0.195","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"106651","#WEATHER:  7:53 pm : 50.0F. Feels 46F. 30.03% Humidity. 10.4MPH East Wind.","california","Sacramnto-Stkton-Modesto","0","0","1","0","0","1","0","0","0","0","0.421","0","0","0.373","0","0","0","0.206","0","0","0","0","0","0.579"
"89943","RT @mention: can't wait for good weather so I can be a skate rat with @mention @mention and @mention","ohio","","0","0","0","0.603","0.397","0","0.745","0.255","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"76766","It is too cold outside to go outside.","massachusetts","Boston","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116173","New Article on West Michigan HS Baseball: Weather Doesn't Stop the Aquinas College HS Invitational ({link})","michigan","Grand Rapids-Kalmzoo-B.Crk","0","0.208","0.381","0","0.411","0.31","0","0","0.69","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"114215","@mention good luck, hoping the snow will hold off in Tahoe","california","San Francisco-Oak-San Jose","0.403","0","0.597","0","0","0.395","0.605","0","0","0","0","0","0","0","0","0.208","0","0","0","0.792","0","0","0","0"
"107232","Does this weather make anyone else feel really really tired and create that I cba attitude?!","virginia","Abingdon ","0","0.406","0.39","0","0.204","0.494","0","0.506","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"75342","Weather was nice today.. Had bbq for my brother birthday...","california","Sacramento, Ca.","0","0","0","1","0","0.794","0","0","0.206","0","0","0.198","0","0","0","0.604","0","0.199","0","0","0","0.199","0","0"
"51692","RT @mention: Beautiful sunny day here in Miami. So much for the world ending. SUCK IT JESUS.","louisiana","Louisiana","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"95817","Pray now for those north of Oklahoma city in path of severe weather.","south carolina","Greenville, SC","0","0","0.804","0","0.196","1","0","0","0","0","0","0","0","0","0","0.247","0","0.257","0","0","0.496","0","0","0"
"89197","This storm need 2 pass!","north carolina","","0","0.799","0","0","0.201","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"47761","Hookah, sailor Jerry, epic weather. Done and done. If u aren't on my front porch, you. Are. Lame. ;)","tennessee","Nashville, TN","0","0","0","0.603","0.397","1","0","0","0","0","0","0","0","0","0","0.662","0","0.338","0","0","0","0","0","0"
"95563","#WEATHER: 8:53 pm E: 76.0F. Feels F. 30.01% Humidity. 3.5MPH Northwest Wind.","florida","Tampa, FL, USA","0","0","1","0","0","0.595","0.206","0.199","0","0","0","0","0.185","0.185","0","0.211","0","0.399","0","0","0","0.206","0","0.185"
"42310","Ugh, wish that it was warm out this evening","district of columbia","Washington, DC ","0","1","0","0","0","1","0","0","0","0","0.795","0","0","0","0","0.205","0","0","0","0","0","0","0","0"
"23879","What a sunny day for #Rapture! RT: @mention: Christian movement eats last meals, says goodbye, preparing for world's end: {link}","pennsylvania","Pittsburgh, PA","0.193","0","0","0.61","0.197","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"76325","DEAD RT @mention: Saturday's Weather, cloudy with a chance of rapture?","tennessee","Memphis, 10","0.202","0.202","0.595","0","0","0.401","0.599","0","0","1","0","0","0","0","0","0","0","0.199","0","0","0","0","0","0"
"76087","@mention is it warm/hot/cold/chilly outside?","pennsylvania","Philly, Kentucky 215/270","0","0","0.794","0","0.206","1","0","0","0","0","0.741","0","0.741","0","0","0.259","0","0.25","0","0","0","0","0","0"
"11823","I'm scared shitless of this thunder storm and this fool is calling people bout the game!!!! Eff you Brenton, eff you!","pennsylvania","Pgh, PA","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"5715","The closer I get to breck the higher the temp. Time to catch some rays again.","minnesota","","0","0","0.19","0.81","0","1","0","0","0","0","0","0","0.2","0.204","0","0","0","0","0.19","0","0","0.606","0","0"
"47241","What a beautiful day! Sitting outside enjoying the sunshine and reading my book. #lazysaturday","montana","Missoula, MT","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"100870","ok yeah so it turns out, i shouldnt have been excited for soccer practice because its freezing as hell and yeah...i couldnt move my hands","north dakota","","0","0.819","0","0","0.181","0.489","0","0.25","0.26","0","0.75","0","0","0","0","0","0","0.25","0","0","0","0","0","0"
"29837","Make a Snow Feel Real Good","utah","Snowville With My Snows","0.203","0","0","0","0.797","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"104356","Rainy Sundays are the best :D","colorado","Heaven On Earth :)","0","0","0.178","0.822","0","1","0","0","0","0.207","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
